time_tag,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,time_tag,density,speed,temperature
2024-09-04 22:48:00.000,5.10,-0.18,9.45,357.98,61.62,10.74,2024-09-04 23:04:00.000,3.57,410.7,116176
2024-09-04 22:49:00.000,4.97,-2.00,9.32,338.07,60.09,10.75,2024-09-04 23:05:00.000,9.00,382.9,16902
2024-09-04 22:50:00.000,5.48,-1.72,9.07,342.58,57.67,10.74,2024-09-04 23:06:00.000,6.92,383.0,38140
2024-09-04 22:51:00.000,5.57,-1.23,9.18,347.58,58.18,10.81,2024-09-04 23:07:00.000,0.66,383.6,99436
2024-09-04 22:52:00.000,5.74,-0.59,9.20,354.14,57.89,10.86,2024-09-04 23:08:00.000,1.12,384.7,83593
2024-09-04 22:53:00.000,4.63,-2.95,9.46,327.53,59.88,10.94,2024-09-04 23:09:00.000,5.02,385.9,50054
2024-09-04 22:54:00.000,5.07,-1.82,9.53,340.22,60.54,10.95,2024-09-04 23:10:00.000,2.11,414.5,142282
2024-09-04 22:55:00.000,5.38,-0.97,9.43,349.76,59.88,10.90,2024-09-04 23:11:00.000,2.53,404.8,117802
2024-09-04 22:56:00.000,5.47,-0.61,9.43,353.60,59.75,10.92,2024-09-04 23:12:00.000,1.06,380.1,51948
2024-09-04 22:57:00.000,4.54,0.05,9.92,0.61,65.42,10.91,2024-09-04 23:13:00.000,1.18,396.1,85484
2024-09-04 22:58:00.000,5.41,0.06,9.37,0.67,59.99,10.83,2024-09-04 23:14:00.000,1.14,396.7,105593
2024-09-04 22:59:00.000,5.17,1.19,9.69,12.93,61.30,11.04,2024-09-04 23:15:00.000,1.44,410.0,147233
2024-09-04 23:00:00.000,2.94,-5.27,4.18,299.17,34.70,7.34,2024-09-04 23:16:00.000,2.12,396.7,94978
2024-09-04 23:01:00.000,1.19,-10.17,0.91,276.67,5.06,10.28,2024-09-04 23:17:00.000,1.64,395.8,118311
2024-09-04 23:02:00.000,0.83,-9.72,1.02,274.87,5.99,9.81,2024-09-04 23:18:00.000,1.19,398.8,136317
2024-09-04 23:03:00.000,1.94,-8.85,3.51,282.39,21.19,9.72,2024-09-04 23:19:00.000,1.24,400.2,130359
2024-09-04 23:04:00.000,1.43,-8.80,4.43,279.24,26.42,9.96,2024-09-04 23:20:00.000,0.93,394.0,106392
2024-09-04 23:05:00.000,3.81,-5.75,7.51,303.56,47.43,10.19,2024-09-04 23:21:00.000,0.74,380.8,59431
2024-09-04 23:06:00.000,3.12,-6.44,7.21,295.82,45.22,10.16,2024-09-04 23:22:00.000,1.23,394.7,110836
2024-09-04 23:07:00.000,2.92,-6.08,7.41,295.66,47.66,10.02,2024-09-04 23:23:00.000,1.10,395.5,98270
2024-09-04 23:08:00.000,2.65,-6.07,6.64,293.56,45.08,9.38,2024-09-04 23:24:00.000,0.90,391.8,75690
2024-09-04 23:09:00.000,2.52,-9.05,4.10,285.59,23.57,10.25,2024-09-04 23:25:00.000,0.95,386.1,71745
2024-09-04 23:10:00.000,1.77,-9.27,3.83,280.82,22.11,10.18,2024-09-04 23:26:00.000,1.19,405.0,138283
2024-09-04 23:11:00.000,2.59,-8.78,4.97,286.42,28.50,10.41,2024-09-04 23:27:00.000,1.35,402.7,125659
2024-09-04 23:12:00.000,2.81,-8.01,6.00,289.34,35.24,10.40,2024-09-04 23:28:00.000,0.82,382.0,75445
2024-09-04 23:13:00.000,3.02,-7.47,6.53,292.04,39.03,10.37,2024-09-04 23:29:00.000,0.90,385.6,73484
2024-09-04 23:14:00.000,3.20,-7.51,6.59,293.09,38.93,10.49,2024-09-04 23:30:00.000,0.98,392.2,92314
2024-09-04 23:15:00.000,3.05,-7.25,6.91,292.85,41.29,10.47,2024-09-04 23:31:00.000,1.10,400.0,107983
2024-09-04 23:16:00.000,3.82,-7.13,6.40,298.19,38.33,10.32,2024-09-04 23:32:00.000,1.04,391.1,75243
2024-09-04 23:17:00.000,3.28,-7.13,6.77,294.70,40.76,10.36,2024-09-04 23:33:00.000,1.28,386.6,62306
2024-09-04 23:18:00.000,2.31,-7.05,7.26,288.13,44.41,10.38,2024-09-04 23:34:00.000,1.18,390.8,96546
2024-09-04 23:19:00.000,2.32,-7.12,7.27,288.06,44.15,10.43,2024-09-04 23:35:00.000,0.96,396.0,135836
2024-09-04 23:20:00.000,1.73,-7.27,7.41,283.38,44.79,10.52,2024-09-04 23:36:00.000,1.00,392.2,115789
2024-09-04 23:21:00.000,2.15,-7.09,7.42,286.89,45.04,10.49,2024-09-04 23:37:00.000,0.90,381.7,60142
2024-09-04 23:22:00.000,2.58,-7.09,7.25,289.99,43.86,10.46,2024-09-04 23:38:00.000,1.39,396.7,143919
2024-09-04 23:23:00.000,2.09,-7.10,7.28,286.43,44.52,10.38,2024-09-04 23:39:00.000,1.40,399.0,161213
2024-09-04 23:24:00.000,1.03,-7.26,7.57,278.09,45.91,10.54,2024-09-04 23:40:00.000,1.43,406.4,220454
2024-09-04 23:25:00.000,0.73,-7.40,7.65,275.60,45.79,10.67,2024-09-04 23:41:00.000,1.23,386.5,92076
2024-09-04 23:26:00.000,-0.45,-7.71,7.26,266.64,43.24,10.60,2024-09-04 23:42:00.000,1.58,409.9,213470
2024-09-04 23:27:00.000,-0.88,-7.58,7.32,263.38,43.84,10.58,2024-09-04 23:43:00.000,1.57,390.7,133960
2024-09-04 23:28:00.000,-0.69,-7.34,7.59,264.63,45.84,10.58,2024-09-04 23:44:00.000,1.53,398.1,151583
2024-09-04 23:29:00.000,-0.30,-7.20,7.73,267.65,47.00,10.57,2024-09-04 23:45:00.000,1.34,382.0,79793
2024-09-04 23:30:00.000,-0.25,-7.68,7.19,268.14,43.09,10.53,2024-09-04 23:46:00.000,1.30,397.2,128910
2024-09-04 23:31:00.000,-0.70,-7.67,7.09,264.80,42.62,10.47,2024-09-04 23:47:00.000,1.38,408.2,174333
2024-09-04 23:32:00.000,0.22,-8.03,6.25,271.57,37.91,10.18,2024-09-04 23:48:00.000,1.30,402.2,134708
2024-09-04 23:33:00.000,3.53,-6.10,7.76,300.05,47.74,10.48,2024-09-04 23:49:00.000,1.23,397.6,99674
2024-09-04 23:34:00.000,3.57,-6.51,7.57,298.77,45.56,10.60,2024-09-04 23:50:00.000,0.94,396.5,95999
2024-09-04 23:35:00.000,3.31,-6.99,7.12,295.34,42.64,10.52,2024-09-04 23:51:00.000,0.69,396.0,108328
2024-09-04 23:36:00.000,3.73,-4.53,8.40,309.49,55.04,10.24,2024-09-04 23:52:00.000,0.70,399.9,121815
2024-09-04 23:37:00.000,3.20,-5.10,8.25,302.07,53.88,10.22,2024-09-04 23:53:00.000,1.60,405.0,104820
2024-09-04 23:38:00.000,2.21,-5.88,7.46,290.64,49.88,9.75,2024-09-04 23:54:00.000,2.92,403.7,81125
2024-09-04 23:39:00.000,2.33,-5.49,7.80,293.04,52.61,9.82,2024-09-04 23:55:00.000,1.11,401.4,125830
2024-09-04 23:40:00.000,2.57,-5.12,8.04,296.64,54.53,9.88,2024-09-04 23:56:00.000,1.09,403.2,121996
2024-09-04 23:41:00.000,3.14,-5.11,7.76,301.57,52.27,9.81,2024-09-04 23:57:00.000,1.05,388.0,73332
2024-09-04 23:42:00.000,3.98,-4.61,7.56,310.78,51.15,9.70,2024-09-04 23:58:00.000,1.41,387.3,103292
2024-09-04 23:43:00.000,3.61,-4.25,7.93,310.34,54.89,9.70,2024-09-04 23:59:00.000,1.22,385.9,107602
2024-09-04 23:44:00.000,3.87,-4.17,7.79,312.83,53.84,9.65,2024-09-05 00:00:00.000,1.06,399.9,141486
2024-09-04 23:45:00.000,4.21,-4.11,7.68,315.66,52.57,9.68,2024-09-05 00:01:00.000,0.80,380.7,87988
2024-09-04 23:46:00.000,3.73,-3.82,8.10,314.33,56.59,9.70,2024-09-05 00:02:00.000,0.61,387.9,139198
2024-09-04 23:47:00.000,3.24,-3.98,8.24,309.10,58.08,9.71,2024-09-05 00:03:00.000,0.53,387.3,125057
2024-09-04 23:48:00.000,2.73,-4.30,8.16,302.38,58.05,9.62,2024-09-05 00:04:00.000,0.65,387.5,133360
2024-09-04 23:49:00.000,2.47,-3.09,8.56,308.63,65.19,9.43,2024-09-05 00:05:00.000,0.57,387.5,121029
2024-09-04 23:50:00.000,2.06,-3.35,8.46,301.59,65.07,9.33,2024-09-05 00:06:00.000,0.51,387.3,106216
2024-09-04 23:51:00.000,2.23,-2.07,8.48,317.25,70.25,9.01,2024-09-05 00:07:00.000,0.47,393.8,110275
2024-09-04 23:52:00.000,2.28,-2.38,8.77,313.69,69.40,9.37,2024-09-05 00:08:00.000,0.41,397.9,109744
2024-09-04 23:53:00.000,2.61,-5.36,7.48,295.93,51.42,9.56,2024-09-05 00:09:00.000,0.48,395.2,118256
2024-09-04 23:54:00.000,1.75,-6.45,7.27,285.19,47.41,9.87,2024-09-05 00:10:00.000,0.51,401.4,148100
2024-09-04 23:55:00.000,1.64,-6.30,7.41,284.57,48.72,9.86,2024-09-05 00:11:00.000,4.91,394.1,52487
2024-09-04 23:56:00.000,2.42,-6.51,6.73,290.38,44.10,9.67,2024-09-05 00:12:00.000,4.63,396.1,55074
2024-09-04 23:57:00.000,2.82,-7.22,5.42,291.30,34.95,9.46,2024-09-05 00:13:00.000,2.36,409.8,73641
2024-09-04 23:58:00.000,2.72,-8.21,3.86,288.36,24.04,9.47,2024-09-05 00:14:00.000,0.25,383.1,54253
2024-09-04 23:59:00.000,2.69,-8.42,3.51,287.73,21.63,9.51,2024-09-05 00:15:00.000,0.63,425.5,185389
2024-09-05 00:00:00.000,2.84,-8.22,4.56,289.08,27.68,9.82,2024-09-05 00:16:00.000,0.44,403.5,148174
2024-09-05 00:01:00.000,2.87,-7.71,5.54,290.39,33.94,9.92,2024-09-05 00:17:00.000,0.37,394.2,148760
2024-09-05 00:02:00.000,2.73,-7.18,6.44,290.83,39.97,10.02,2024-09-05 00:18:00.000,0.50,400.7,176440
2024-09-05 00:03:00.000,2.85,-8.26,4.39,289.06,26.65,9.78,2024-09-05 00:19:00.000,0.55,413.0,179296
2024-09-05 00:04:00.000,3.19,-7.31,5.77,293.54,35.87,9.84,2024-09-05 00:20:00.000,1.84,417.7,101565
2024-09-05 00:05:00.000,3.07,-7.48,5.65,292.30,34.96,9.87,2024-09-05 00:21:00.000,2.45,411.8,68248
2024-09-05 00:06:00.000,3.22,-7.24,5.91,294.00,36.73,9.88,2024-09-05 00:22:00.000,1.46,403.4,135630
2024-09-05 00:07:00.000,3.23,-7.03,6.33,294.68,39.32,10.00,2024-09-05 00:23:00.000,1.25,408.7,148175
2024-09-05 00:08:00.000,2.83,-6.82,6.56,292.56,41.59,9.88,2024-09-05 00:24:00.000,1.64,415.1,101712
2024-09-05 00:09:00.000,2.95,-6.24,6.93,295.29,45.13,9.78,2024-09-05 00:25:00.000,0.93,407.0,118108
2024-09-05 00:10:00.000,2.82,-6.45,6.83,293.61,44.16,9.80,2024-09-05 00:26:00.000,0.82,406.7,125136
2024-09-05 00:11:00.000,3.07,-8.00,4.68,290.99,28.65,9.77,2024-09-05 00:27:00.000,0.68,411.3,139995
2024-09-05 00:12:00.000,2.55,-6.35,7.07,291.90,45.93,9.84,2024-09-05 00:28:00.000,0.67,410.5,164504
2024-09-05 00:13:00.000,2.60,-5.98,7.43,293.49,48.74,9.88,2024-09-05 00:29:00.000,0.34,400.0,164091
2024-09-05 00:14:00.000,2.52,-6.07,7.30,292.57,48.02,9.83,2024-09-05 00:30:00.000,0.33,388.8,116376
2024-09-05 00:15:00.000,2.09,-5.80,7.62,289.80,50.99,9.80,2024-09-05 00:31:00.000,0.39,401.9,109541
2024-09-05 00:16:00.000,2.01,-5.81,7.64,289.06,51.18,9.81,2024-09-05 00:32:00.000,0.33,387.7,123345
2024-09-05 00:17:00.000,3.40,-5.74,7.05,300.62,46.54,9.71,2024-09-05 00:33:00.000,2.38,413.5,74085
2024-09-05 00:18:00.000,3.75,-5.62,6.94,303.72,45.81,9.69,2024-09-05 00:34:00.000,1.00,411.0,149535
2024-09-05 00:19:00.000,3.55,-5.34,7.30,303.62,48.68,9.72,2024-09-05 00:35:00.000,0.50,408.8,158918
2024-09-05 00:20:00.000,3.61,-5.63,7.06,302.66,46.55,9.72,2024-09-05 00:36:00.000,1.31,419.0,136534
2024-09-05 00:21:00.000,3.43,-5.84,7.02,300.44,46.00,9.76,2024-09-05 00:37:00.000,1.27,406.5,95114
2024-09-05 00:22:00.000,3.81,-5.89,6.76,302.92,43.93,9.74,2024-09-05 00:38:00.000,0.69,402.6,115929
2024-09-05 00:23:00.000,3.94,-6.04,6.58,303.16,42.38,9.76,2024-09-05 00:39:00.000,0.50,416.6,177731
2024-09-05 00:24:00.000,3.70,-6.67,6.14,299.05,38.85,9.79,2024-09-05 00:40:00.000,0.48,412.2,164318
2024-09-05 00:25:00.000,3.48,-6.17,6.71,299.44,43.45,9.75,2024-09-05 00:41:00.000,0.45,400.2,100014
2024-09-05 00:26:00.000,3.15,-6.26,6.77,296.72,43.98,9.75,2024-09-05 00:42:00.000,0.69,408.3,98876
2024-09-05 00:27:00.000,2.93,-5.48,7.49,298.10,50.30,9.73,2024-09-05 00:43:00.000,0.77,395.9,108310
2024-09-05 00:28:00.000,2.94,-4.91,7.84,300.97,53.88,9.71,2024-09-05 00:44:00.000,0.60,385.5,64019
2024-09-05 00:29:00.000,2.97,-5.13,7.71,300.05,52.43,9.73,2024-09-05 00:45:00.000,0.58,384.4,61347
2024-09-05 00:30:00.000,2.91,-5.92,7.09,296.18,47.04,9.68,2024-09-05 00:46:00.000,0.14,365.1,10577
2024-09-05 00:31:00.000,3.10,-5.95,6.83,297.53,45.50,9.58,2024-09-05 00:47:00.000,0.68,410.5,158927
2024-09-05 00:32:00.000,2.68,-5.76,7.11,294.97,48.20,9.54,2024-09-05 00:48:00.000,0.52,404.2,131355
2024-09-05 00:33:00.000,3.22,-6.49,6.37,296.36,41.34,9.64,2024-09-05 00:49:00.000,0.64,402.0,80758
2024-09-05 00:34:00.000,3.21,-6.51,6.80,296.20,43.13,9.95,2024-09-05 00:50:00.000,0.62,407.8,119077
2024-09-05 00:35:00.000,3.22,-6.54,6.74,296.24,42.75,9.93,2024-09-05 00:51:00.000,0.59,409.7,120536
2024-09-05 00:36:00.000,3.35,-6.29,6.87,298.01,43.97,9.90,2024-09-05 00:52:00.000,1.81,420.1,124123
2024-09-05 00:37:00.000,3.37,-6.03,7.21,299.21,46.25,9.99,2024-09-05 00:53:00.000,1.76,399.9,101849
2024-09-05 00:38:00.000,3.02,-5.89,7.55,297.15,48.73,10.04,2024-09-05 00:54:00.000,1.41,384.7,90369
2024-09-05 00:39:00.000,2.96,-5.82,7.62,296.96,49.40,10.04,2024-09-05 00:55:00.000,1.63,391.0,108314
2024-09-05 00:40:00.000,2.98,-5.79,7.65,297.26,49.61,10.05,2024-09-05 00:56:00.000,1.64,395.8,117539
2024-09-05 00:41:00.000,3.24,-5.48,7.77,300.60,50.68,10.04,2024-09-05 00:57:00.000,1.28,388.2,88756
2024-09-05 00:42:00.000,0.61,-4.28,9.16,278.06,64.73,10.13,2024-09-05 00:58:00.000,1.16,375.5,54814
2024-09-05 00:43:00.000,-0.07,-4.20,9.46,269.01,66.03,10.35,2024-09-05 00:59:00.000,2.16,395.9,101846
2024-09-05 00:44:00.000,0.26,-4.17,9.41,273.60,66.06,10.30,2024-09-05 01:00:00.000,1.92,403.4,116969
2024-09-05 00:45:00.000,0.81,-4.23,9.15,280.83,64.77,10.11,2024-09-05 01:01:00.000,1.29,382.7,64533
2024-09-05 00:46:00.000,1.02,-4.07,9.18,284.06,65.42,10.09,2024-09-05 01:02:00.000,1.80,369.1,41938
2024-09-05 00:47:00.000,2.06,-4.62,8.52,294.02,59.31,9.91,2024-09-05 01:03:00.000,4.03,392.2,92162
2024-09-05 00:48:00.000,2.04,-5.40,7.98,290.74,54.12,9.85,2024-09-05 01:04:00.000,4.58,399.2,116089
2024-09-05 00:49:00.000,1.80,-5.85,7.61,287.10,51.20,9.76,2024-09-05 01:05:00.000,4.13,391.2,100736
2024-09-05 00:50:00.000,1.98,-5.98,7.37,288.33,49.49,9.69,2024-09-05 01:06:00.000,3.53,391.6,98841
2024-09-05 00:51:00.000,1.83,-5.55,7.58,288.19,52.36,9.57,2024-09-05 01:07:00.000,3.53,401.6,148010
2024-09-05 00:52:00.000,2.85,-8.35,2.65,288.83,16.70,9.21,2024-09-05 01:08:00.000,3.69,402.5,135634
2024-09-05 00:53:00.000,3.23,-8.85,1.29,290.06,7.79,9.51,2024-09-05 01:09:00.000,3.14,391.7,91233
2024-09-05 00:54:00.000,3.56,-8.83,1.36,291.93,8.14,9.62,2024-09-05 01:10:00.000,2.85,388.0,86461
2024-09-05 00:55:00.000,3.43,-8.86,1.29,291.19,7.76,9.59,2024-09-05 01:11:00.000,3.18,394.9,135119
2024-09-05 00:56:00.000,3.16,-8.95,1.14,289.47,6.86,9.56,2024-09-05 01:12:00.000,3.30,399.9,155668
2024-09-05 00:57:00.000,3.23,-8.96,0.90,289.85,5.43,9.57,2024-09-05 01:13:00.000,2.71,393.2,100934
2024-09-05 00:58:00.000,3.14,-9.02,0.17,289.20,1.00,9.55,2024-09-05 01:14:00.000,2.03,380.7,70001
2024-09-05 00:59:00.000,2.88,-8.90,0.43,287.96,2.62,9.36,2024-09-05 01:15:00.000,2.44,386.3,99668
2024-09-05 01:00:00.000,3.45,-8.85,0.92,291.31,5.55,9.55,2024-09-05 01:16:00.000,2.31,385.4,89836
2024-09-05 01:01:00.000,3.25,-8.21,-1.16,291.58,-7.50,8.90,2024-09-05 01:17:00.000,2.21,,
2024-09-05 01:02:00.000,3.12,-7.04,-4.91,293.93,-32.51,9.13,2024-09-05 01:18:00.000,2.21,386.5,88147
2024-09-05 01:03:00.000,3.22,-6.97,-4.79,294.79,-32.00,9.05,2024-09-05 01:19:00.000,1.79,390.9,101445
2024-09-05 01:04:00.000,3.08,-6.16,-5.77,296.55,-39.98,8.99,2024-09-05 01:20:00.000,2.17,396.7,113631
2024-09-05 01:05:00.000,3.19,-7.12,-4.49,294.14,-29.91,9.00,2024-09-05 01:21:00.000,1.38,384.8,80438
2024-09-05 01:06:00.000,3.05,-7.81,-3.46,291.33,-22.40,9.07,2024-09-05 01:22:00.000,1.66,385.1,93529
2024-09-05 01:07:00.000,3.07,-7.88,-3.38,291.29,-21.80,9.11,2024-09-05 01:23:00.000,1.86,394.7,144521
2024-09-05 01:08:00.000,3.04,-8.11,-3.02,290.53,-19.22,9.17,2024-09-05 01:24:00.000,2.03,392.8,135152
2024-09-05 01:09:00.000,3.37,-8.01,-2.81,292.83,-17.95,9.13,2024-09-05 01:25:00.000,1.90,384.2,91801
2024-09-05 01:10:00.000,3.09,-8.18,-2.46,290.69,-15.69,9.09,2024-09-05 01:26:00.000,1.39,385.8,90226
2024-09-05 01:11:00.000,3.28,-8.35,-2.27,291.44,-14.18,9.25,2024-09-05 01:27:00.000,1.21,390.6,124931
2024-09-05 01:12:00.000,3.26,-8.57,-1.55,290.84,-9.60,9.30,2024-09-05 01:28:00.000,1.31,393.2,135203
2024-09-05 01:13:00.000,3.02,-8.65,-1.20,289.24,-7.44,9.24,2024-09-05 01:29:00.000,1.40,390.9,103498
2024-09-05 01:14:00.000,3.62,-8.27,-1.11,293.66,-7.02,9.09,2024-09-05 01:30:00.000,1.83,379.6,74960
2024-09-05 01:15:00.000,3.42,-8.38,-1.00,292.20,-6.33,9.11,2024-09-05 01:31:00.000,1.73,394.9,90511
2024-09-05 01:16:00.000,3.49,-7.90,-2.66,293.83,-17.11,9.04,2024-09-05 01:32:00.000,2.37,393.1,116358
2024-09-05 01:17:00.000,3.55,-8.15,-1.18,293.51,-7.59,8.97,2024-09-05 01:33:00.000,2.23,389.4,94829
2024-09-05 01:18:00.000,3.40,-8.37,0.43,292.12,2.76,9.04,2024-09-05 01:34:00.000,1.92,372.2,43548
2024-09-05 01:19:00.000,3.48,-8.35,-0.13,292.64,-0.80,9.05,2024-09-05 01:35:00.000,2.88,386.6,83091
2024-09-05 01:20:00.000,3.69,-8.27,0.41,294.03,2.57,9.07,2024-09-05 01:36:00.000,3.23,393.8,104871
2024-09-05 01:21:00.000,3.53,-8.31,0.69,293.00,4.36,9.05,2024-09-05 01:37:00.000,2.77,396.6,93187
2024-09-05 01:22:00.000,3.19,-8.44,0.69,290.68,4.35,9.04,2024-09-05 01:38:00.000,3.17,394.2,101369
2024-09-05 01:23:00.000,3.01,-8.56,0.28,289.39,1.80,9.08,2024-09-05 01:39:00.000,3.79,401.0,149005
2024-09-05 01:24:00.000,3.42,-8.37,0.31,292.26,1.95,9.05,2024-09-05 01:40:00.000,4.31,400.6,142920
2024-09-05 01:25:00.000,3.41,-8.33,1.06,292.27,6.74,9.07,2024-09-05 01:41:00.000,3.56,393.2,101236
2024-09-05 01:26:00.000,2.37,-8.08,3.47,286.35,22.39,9.10,2024-09-05 01:42:00.000,3.07,389.0,84398
2024-09-05 01:27:00.000,3.15,-8.34,1.96,290.67,12.40,9.12,2024-09-05 01:43:00.000,3.41,394.2,113185
2024-09-05 01:28:00.000,2.25,-8.43,2.51,284.98,16.07,9.08,2024-09-05 01:44:00.000,3.63,397.8,126701
2024-09-05 01:29:00.000,2.03,-8.49,0.02,283.48,0.11,8.73,2024-09-05 01:45:00.000,3.51,393.6,96857
2024-09-05 01:30:00.000,2.32,-8.45,0.78,285.33,5.09,8.79,2024-09-05 01:46:00.000,3.42,394.6,93590
2024-09-05 01:31:00.000,3.25,-7.93,-1.84,292.28,-12.13,8.77,2024-09-05 01:47:00.000,3.89,393.1,101452
2024-09-05 01:32:00.000,3.44,-8.09,-1.26,293.04,-8.17,8.89,2024-09-05 01:48:00.000,3.85,401.4,119387
2024-09-05 01:33:00.000,3.10,-8.07,-2.18,290.99,-14.18,8.92,2024-09-05 01:49:00.000,1.32,416.4,89922
2024-09-05 01:34:00.000,3.19,-8.19,-1.62,291.29,-10.43,8.93,2024-09-05 01:51:00.000,1.14,393.2,138425
2024-09-05 01:35:00.000,2.96,-7.78,-3.11,290.81,-20.52,8.88,2024-09-05 01:52:00.000,1.50,397.0,204578
2024-09-05 01:36:00.000,2.14,-8.20,-2.94,284.61,-19.12,8.97,2024-09-05 01:53:00.000,1.83,381.7,90153
2024-09-05 01:37:00.000,0.91,-8.43,-3.14,276.19,-20.35,9.04,2024-09-05 01:54:00.000,1.98,372.9,66923
2024-09-05 01:38:00.000,1.81,-8.16,-3.49,282.49,-22.63,9.06,2024-09-05 01:55:00.000,2.47,387.4,132795
2024-09-05 01:39:00.000,2.29,-7.55,-4.18,286.84,-27.93,8.93,2024-09-05 01:56:00.000,2.41,394.4,133491
2024-09-05 01:40:00.000,3.00,-7.00,-4.43,293.22,-30.18,8.81,2024-09-05 01:57:00.000,1.95,390.7,102656
2024-09-05 01:41:00.000,2.32,-8.01,-3.39,286.18,-22.11,9.00,2024-09-05 01:58:00.000,1.81,386.6,103698
2024-09-05 01:42:00.000,2.37,-8.06,-3.16,286.36,-20.60,8.98,2024-09-05 01:59:00.000,2.12,388.7,139086
2024-09-05 01:43:00.000,2.73,-7.90,-3.26,289.04,-21.34,8.97,2024-09-05 02:00:00.000,2.20,389.2,134495
2024-09-05 01:44:00.000,2.73,-7.83,-3.37,289.23,-22.11,8.95,2024-09-05 02:01:00.000,1.96,387.2,87291
2024-09-05 01:45:00.000,2.83,-8.24,-0.57,288.96,-3.74,8.73,2024-09-05 02:02:00.000,1.99,394.4,99517
2024-09-05 01:46:00.000,2.56,-7.78,-3.04,288.19,-20.38,8.73,2024-09-05 02:03:00.000,1.91,395.0,110042
2024-09-05 01:47:00.000,2.44,-7.47,-3.67,288.11,-25.06,8.68,2024-09-05 02:04:00.000,2.01,405.7,143379
2024-09-05 01:48:00.000,2.96,-6.54,3.78,294.35,27.78,8.12,2024-09-05 02:05:00.000,1.69,391.9,94096
2024-09-05 01:49:00.000,3.30,-6.51,4.94,296.89,34.08,8.82,2024-09-05 02:06:00.000,1.43,378.6,72707
2024-09-05 01:50:00.000,3.74,-6.85,3.91,298.67,26.60,8.72,2024-09-05 02:07:00.000,1.11,387.2,75466
2024-09-05 01:51:00.000,4.19,-7.11,2.99,300.54,19.91,8.78,2024-09-05 02:08:00.000,1.60,385.9,108354
2024-09-05 01:52:00.000,3.43,-7.94,0.79,293.36,5.24,8.69,2024-09-05 02:09:00.000,1.94,391.3,114287
2024-09-05 01:53:00.000,3.20,-8.05,0.17,291.69,1.15,8.66,2024-09-05 02:10:00.000,1.68,376.1,76046
2024-09-05 01:54:00.000,3.52,-7.84,-0.08,294.15,-0.57,8.59,2024-09-05 02:11:00.000,2.13,375.2,94539
2024-09-05 01:55:00.000,4.08,-7.55,-0.64,298.39,-4.25,8.61,2024-09-05 02:12:00.000,2.09,382.0,89086
2024-09-05 01:56:00.000,3.92,-7.63,0.27,297.23,1.80,8.58,2024-09-05 02:13:00.000,1.87,385.2,83129
2024-09-05 01:57:00.000,4.11,-7.49,0.44,298.72,2.94,8.55,2024-09-05 02:14:00.000,1.66,386.6,96557
2024-09-05 01:58:00.000,3.63,-7.76,0.42,295.11,2.79,8.58,2024-09-05 02:15:00.000,1.45,393.6,115677
2024-09-05 01:59:00.000,3.59,-7.79,0.98,294.75,6.49,8.63,2024-09-05 02:16:00.000,1.21,399.4,148387
2024-09-05 02:00:00.000,2.19,-8.52,0.76,284.45,4.93,8.83,2024-09-05 02:17:00.000,0.91,396.4,167110
2024-09-05 02:01:00.000,1.47,-8.76,0.77,279.55,4.98,8.92,2024-09-05 02:18:00.000,0.77,395.3,143183
2024-09-05 02:02:00.000,1.44,-8.75,0.79,279.36,5.09,8.90,2024-09-05 02:19:00.000,0.79,397.3,183901
2024-09-05 02:03:00.000,2.20,-8.34,1.61,284.79,10.60,8.77,2024-09-05 02:20:00.000,0.82,405.4,199425
2024-09-05 02:04:00.000,2.07,-8.48,1.27,283.71,8.27,8.82,2024-09-05 02:21:00.000,0.95,408.0,187017
2024-09-05 02:05:00.000,2.19,-8.49,1.24,284.47,8.05,8.86,2024-09-05 02:22:00.000,0.96,381.6,94312
2024-09-05 02:06:00.000,2.23,-8.32,1.79,285.03,11.75,8.80,2024-09-05 02:23:00.000,0.96,,
2024-09-05 02:07:00.000,2.68,-8.20,1.20,288.07,7.93,8.71,2024-09-05 02:24:00.000,0.85,371.6,79027
2024-09-05 02:08:00.000,3.60,-7.91,0.03,294.46,0.17,8.70,2024-09-05 02:25:00.000,1.12,381.8,108683
2024-09-05 02:09:00.000,4.24,-7.56,-0.47,299.28,-3.11,8.68,2024-09-05 02:26:00.000,1.10,381.7,87900
2024-09-05 02:10:00.000,4.16,-7.60,0.18,298.66,1.20,8.67,2024-09-05 02:27:00.000,1.19,381.4,87006
2024-09-05 02:11:00.000,3.98,-7.73,-0.16,297.24,-1.07,8.69,2024-09-05 02:28:00.000,1.21,393.4,104689
2024-09-05 02:12:00.000,4.02,-7.70,0.01,297.57,0.08,8.68,2024-09-05 02:29:00.000,1.11,393.7,105455
2024-09-05 02:13:00.000,3.23,-8.01,0.03,291.96,0.18,8.64,2024-09-05 02:30:00.000,0.94,382.8,90390
2024-09-05 02:14:00.000,3.12,-7.86,2.25,291.67,14.92,8.75,2024-09-05 02:31:00.000,0.82,382.0,88864
2024-09-05 02:15:00.000,3.67,-7.50,2.78,296.07,18.42,8.80,2024-09-05 02:32:00.000,0.84,389.0,96070
2024-09-05 02:16:00.000,5.05,-6.25,3.64,308.94,24.36,8.82,2024-09-05 02:33:00.000,0.91,390.6,105719
2024-09-05 02:17:00.000,5.31,-6.15,3.48,310.80,23.18,8.84,2024-09-05 02:34:00.000,0.86,388.1,117780
